"time","content","likedcount","nickname","userid","avatarurl","avatarpath"
"1520292314587","拉普拉斯的魔女杀到！",4,"01251224",57269987,"http://p1.music.126.net/o7FK9kxzfkDRV90x3fY7KA==/109951163158024984.jpg","avatars/d84b707218d691c7f8c06a1660449bdf.jpg"
"1520292258644","xgg[亲亲]",5,"東出昌大",246056338,"http://p1.music.126.net/HLXs6k1RHgu8eO6OljMfaw==/3272146614733079.jpg","avatars/a86140639d3a1c091983836e29a7d7e6.jpg"
"1520290196197","这首歌跟电影蛮契合哒！希望票房能高收<U+FF61><U+2022><U+0300><U+1D17>-)<U+2727>",5,"是hinako",46349198,"http://p1.music.126.net/IPXqrXrlasavZvHPZH0Flg==/18788454697600150.jpg","avatars/8f68404ffbca3e589748e6c3c5920dfe.jpg"
"1520290196197","这首歌跟电影蛮契合哒！希望票房能高收<U+FF61><U+2022><U+0300><U+1D17>-)<U+2727>",5,"是hinako",46349198,"http://p1.music.126.net/IPXqrXrlasavZvHPZH0Flg==/18788454697600150.jpg","avatars/8f68404ffbca3e589748e6c3c5920dfe.jpg"
"1520289956379","其他的各位不好意思打扰评论页了，日影《拉普拉斯的魔女》主题歌用的这个！听了很久的歌！！！期待！祈愿票房高收！！",14,"惠惠惠__megumi",414830140,"http://p1.music.126.net/IYtdAqseoBDQiPmRYEjw3w==/18501482162572790.jpg","avatars/21787a25a4c48cb9fb2e4d67b36b3478.jpg"
"1520289808246","给青江教授打call！虽然主题曲不是我团的有一点小失落，但faded感觉非常合适！祝高票房！",4,"润包的tei酱",322876806,"http://p1.music.126.net/E3KXHS018F1NUEkgV1iJxQ==/109951162868305837.jpg","avatars/224c04f3826afe6d62814fdf0451e201.jpg"
"1520289283963","拉普拉斯！！！",3,"sho酱DAISUKI",258510136,"http://p1.music.126.net/EA3jxP1nkAWPckgKdjBIcg==/109951163158145757.jpg","avatars/7801c1e3782873913e090433a7b1a1fc.jpg"
"1520288974377","不不不不是形容词.adj",1,"这星期搞比利",561760368,"http://p1.music.126.net/_8zxqZGJbk5FN8xnJthyoQ==/18722483999808330.jpg","avatars/f6f10907962e9d1f1238454110d10391.jpg"
"1520288820628","先生的拉普拉斯！祝大hit！",7,"尘罄",95232098,"http://p1.music.126.net/F4lLc4HkTBNAAItKAWBNvQ==/19140298416765781.jpg","avatars/0d8b195e3f13398e96043d7f6295a988.jpg"
"1520288147711","时光老了，听故事的人成了讲故事的人，讲故事的人成了故事里的人。",0,"唯乐伴左右",1315016946,"http://p1.music.126.net/KtYdjtMOAOdM6d_pSOpl7Q==/18771962023168461.jpg","avatars/7d85f2bfeda164ec53f0516f224d57fe.jpg"
"1520286300398","先生的《拉普拉斯的魔女》过来",6,"心仔_",277540037,"http://p1.music.126.net/s6IDP0wUcG3fJvV3z1rjBQ==/1394180754414322.jpg","avatars/10ff4cb6a1ca96d74c7461e9257e37f6.jpg"
"1520282029679","希望能参加一次教主的电音节",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281993108","加油，学弟们",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281971017","back to LOL，我们一起",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281939364","每次都用这首歌激励自己",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281904644","火了之后我才有一年多没听",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281879560","他才出道三年",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281863057","当初我也给她分享过，后来就火了，她才听的，很怀念",0,"风吹醒你笑窝的酒",246504483,"http://p1.music.126.net/eIKm1EPjnUnyKIwR3FKbEw==/18550960186011975.jpg","avatars/0b8b459d26cdfc8d522060f5668efb74.jpg"
"1520281362764","红担报道！",1,"口水琢磨",124375853,"http://p1.music.126.net/_5t_sXN_TWWeTZlMbtF8Dg==/18532268487727211.jpg","avatars/c324ebe99d5b7757f7d2e84e361e2e22.jpg"
"1520280912216","嗯，16年初我推荐给我一个喜欢的女孩子，她听都没听，后来有天我们俩在一起的时候我手机铃声是这个，她听到了，然后问我这是什么歌，我回答她faded，她才知道这是我那天给她推荐的，当时我记得我还问她歌怎么样。她说还好。原来还好的意思是没有听，我有点失落，再也没有主动联系过她了，",3,"夜半无人私语时_",407084409,"http://p1.music.126.net/bVBySgHoND_65Ng99k6thw==/109951163178889549.jpg","avatars/327c08109e53ac4166e0c2e0c0a71bf8.jpg"
"1520278294688","你才18岁,你可以成为任何你想成为的人",0,"一枚帅痞",497316326,"http://p1.music.126.net/5LCInkUJYG7ZcyuIZQHASw==/109951163174568710.jpg","avatars/b4705eb0343ede5ea73ac57e037b283e.jpg"
"1520276805643","又卧的杀了兔卖来，北极飞鹅，奥脑子扫，又废了胃，鹅废了艾米杀了谁，问了谁啊？俺来，胃癌又闹，胃癌又闹，胃癌又闹，我知道他是范德西，胃癌又闹，唯我米买鸡买驴，胃癌又闹，俺呆梨，按到的西，按到的西 咦，胃癌又闹，俺拿着狙，到晚上耍你挖你杀了你，俺飞嘞，俺飞嘞，搜喽，俺飞嘞，俺飞嘞，搜",1,"中西小王子",258262892,"http://p1.music.126.net/EQ0Trli7sxxRAIZcq4RtEw==/3312828541216663.jpg","avatars/78306bf13752bc8f887ef106d0eb00fa.jpg"
"1520276069065","夜晚听也好，一个人也好",0,"宁丹丹啊",578063980,"http://p1.music.126.net/_RxsQlvIBHXM3NCzvbPxIw==/109951163156873595.jpg","avatars/0571e46f6dda711745f45340ecec425b.jpg"
"1520276011999","刚开始火的时候说实话不是对这首歌很感兴趣，后来现在慢慢觉得还可以",0,"宁丹丹啊",578063980,"http://p1.music.126.net/_RxsQlvIBHXM3NCzvbPxIw==/109951163156873595.jpg","avatars/0571e46f6dda711745f45340ecec425b.jpg"
"1520274612012","我只能哽咽着问你成功了吗？",0,"嵬惘",390565918,"http://p1.music.126.net/aRB9K-ZNx1hFq9s-DKT6sg==/18560855790164185.jpg","avatars/e0468bb8dcda0b05d72424fc7becc94d.jpg"
"1520274304713","夜班厦门",0,"Longlive1989",478155442,"http://p1.music.126.net/sWo31HHk4mZuVXpDO03WnQ==/18862121974637679.jpg","avatars/b6f8e24bc95a27a370d7a85c710b9686.jpg"
"1520272796698","半夜不睡觉打卡",1,"一只番茄_CELIA",379760124,"http://p1.music.126.net/TWTLk55eIDvrYIybps25jA==/19088621370178634.jpg","avatars/68614a3b539078164634feca4d287e4c.jpg"
"1520269031909","听了这首歌就感觉整个世界都是自己的，灵魂很自由，嗯，又有力气搬砖了。。。",2,"1米8的小清新",331462711,"http://p1.music.126.net/Fw-m5SxjESD1bFLqfWiRcw==/1367792480413733.jpg","avatars/035cb8edb668f9870adcb861c7d36797.jpg"
"1520268606686","每次听起这首歌，都会怀念一起奋战的召唤师。召唤师们，你们现在都过得好吗？还记得曾经的辉煌吗？亚特兰蒂斯！",1,"队长别开枪了",411036342,"http://p1.music.126.net/sgzmwxQyOOK9cS_hk_TVYQ==/109951162856790599.jpg","avatars/826bb1eea0a1fbcc05af85ffa4bbc47c.jpg"
"1520268279072","好听好听",0,"波他老虎",1388520965,"http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg","avatars/d1644ea89d31c9936f20efb90cb0a09d.jpg"
"1520267701852","这一生我都想为自己而活！就酱紫<f0><U+009F><U+0098><U+00B4>",1,"莫妮卡在西雅图",271574204,"http://p1.music.126.net/lWwXmYJjqDig_wvc7L3-bg==/109951162937397725.jpg","avatars/321cbc13ab4e66bdb8ac7897dbba974e.jpg"
"1520267568379","我是208341 2333",0,"Zowey-",357047267,"http://p1.music.126.net/6IyHsJ_TQt-YzT8NhI8www==/109951163182592931.jpg","avatars/7f53993f977d4a5fcf2e57cb65fecc49.jpg"
"1520266513167","100天了，我这[鬼脸]，一起努力",1,"与时长眠",274001323,"http://p1.music.126.net/_dc4LhGZopggXBgA3lTqxg==/1373290032158796.jpg","avatars/cd72bb6ff95acecc0712fc6d07cdef46.jpg"
"1520264768866","我是第99999个",0,"卡咔青",305128805,"http://p1.music.126.net/sjKxMbgET7DXs3Y3fD9eEA==/18937988277093529.jpg","avatars/891914c71c0f55c7862e30742464876b.jpg"
"1520264628242","我是第100000个！",0,"露莉丝",284417090,"http://p1.music.126.net/a1BwzKL8d6NYIT6dIbXLQA==/2946691169299795.jpg","avatars/c38f814e24c7b65cbae3ecb211f5d452.jpg"
"1520264490970","我是你的第9999个粉丝",0,"卡咔青",305128805,"http://p1.music.126.net/sjKxMbgET7DXs3Y3fD9eEA==/18937988277093529.jpg","avatars/891914c71c0f55c7862e30742464876b.jpg"
"1520264308102","我要跟你提意见，不，我要加入你公司为网易云为村民老大拉我一把",0,"卡咔青",305128805,"http://p1.music.126.net/sjKxMbgET7DXs3Y3fD9eEA==/18937988277093529.jpg","avatars/891914c71c0f55c7862e30742464876b.jpg"
"1520263759091","听的是回忆了，现在",0,"拉顿哈给顿1705",478168866,"http://p1.music.126.net/2bGtEzyCTyEOdz1laK1XLQ==/18688399139215421.jpg","avatars/7cc39572bd27813b221022a4cd698e1c.jpg"
"1520263589689","三亚教主去啦吗？",0,"向天在借5厘米",418378879,"http://p1.music.126.net/E-Xkk8cY6UPg6Z6PmzK0ew==/18616930883289397.jpg","avatars/90279f87f313999fdf837409b8aa8509.jpg"
"1520263562506","有一个喜欢的小哥哥也跑完了全马，我很想知道那个时候的他怎么跑过的全马。[憨笑]",0,"别慌1997",1377063785,"http://p1.music.126.net/Ugm7ZGGBvbDVRgYKH8eCSA==/109951163154882609.jpg","avatars/612697e19b1d9a5ff97df73e397e3dce.jpg"
"1520263019614","Faded 渐渐褪去…",0,"M-r-刘",98703942,"http://p1.music.126.net/X8bhwVayBWpQmgA1vXWEXw==/109951163075690065.jpg","avatars/79924a332fc77393d05c6e25a1452ae2.jpg"
"1520262868431","加油！祝你成功，考上自己理想的高中",0,"爱正正仙子和范丞丞的ikun",1371278990,"http://p1.music.126.net/JT0_bHic7m-hp_Zcw2IhUg==/109951163169607195.jpg","avatars/a129423d6f8a1715aa723cac6d80ccb4.jpg"
"1520261403011","中考倒计时107天，不要让手机夺去我们的理想",2,"未-知的",531774145,"http://p1.music.126.net/JV_hcJYVXvtyW1QXx_xd1Q==/18760966906874013.jpg","avatars/14af5567cd33c98f12f33e26c53781f9.jpg"
"1520260973443","中考倒计时475天[大哭]",3,"神马msl001",477667129,"http://p1.music.126.net/PmxkrISPSV_B-pShIOKdzA==/19200771556262680.jpg","avatars/50fe7a247070d48d9351dc440f257a23.jpg"
"1520260353851","邓紫棋近期也有和Alan Walker合作。期待碰撞的火花。",2,"沁子byw",594899662,"http://p1.music.126.net/y0OQnMCbAx3SWGDmnPV6Dw==/109951163145817838.jpg","avatars/71297ff187c8eda0dc43ab15f8f1394f.jpg"
"1520258368738","老大，老大，，，，哦不，大佬，大佬...",1,"喂马和诗",310406729,"http://p1.music.126.net/EycAxM5NIBBwtxTglZzfHg==/109951163097183201.jpg","avatars/e1114f9462146c74766e00ab437002d3.jpg"
"1520258093110","欧皇，我路过，来许个愿",0,"那年那个夏天那个我",348485381,"http://p1.music.126.net/aMJlHQxMBy-ok-sOL4HYNg==/1412872458351230.jpg","avatars/3f0375181ee753f1dac1415024b02afc.jpg"
"1520258060988","许愿。",0,"那年那个夏天那个我",348485381,"http://p1.music.126.net/aMJlHQxMBy-ok-sOL4HYNg==/1412872458351230.jpg","avatars/3f0375181ee753f1dac1415024b02afc.jpg"
"1520257216022","关于你的一切
我一直不敢删掉
我怕哪天想看却再也看不到了
所以只能存在那里
却再也不敢去翻看",3,"Ldami",133490503,"http://p1.music.126.net/hgCP2QYi2YersKyEJWRW8w==/109951163104062102.jpg","avatars/9de771cb98fc2fbcc6a4f8903b415651.jpg"
"1520257193112","Faded中文版
又卧着杀了兔买来   北极飞鹅   俺脑子傻   又废了喂   俺飞到艾米撒路算   为了谁    俺来    胃癌又闹       胃癌又闹    胃癌又闹   我吃他的饭太稀   胃癌又闹   我们拿金买瑞  胃癌又闹   俺呆绿   按到了屎 按到了屎～咦？  胃癌又闹    俺拿着鸡  到晚上玩累玩傻了的你 俺废嘞",3,"苏年祭语",292527929,"http://p1.music.126.net/YC18iTg1lvPmRadDS7FVog==/1391981732692279.jpg","avatars/5e8cd9f5fe918a10f2f2ea131ea41675.jpg"
"1520256755326","你还没入坑电音吧……",0,"过眼烟云难觅",394985123,"http://p1.music.126.net/q-jON9A3QnVVwiJw3IYcUA==/18530069464612556.jpg","avatars/4976f128300462f38e6a9eddb1bc181c.jpg"
"1520256130062","大大好",0,"天空-彼岸",1325565294,"http://p1.music.126.net/T2BvxIsAw2KBp5-neXucqg==/109951163095889133.jpg","avatars/72a071af6f4fad65a93941755f600124.jpg"
"1520255837872","同中考，加油!",0,"瞑鱼空想",368972936,"http://p1.music.126.net/YVED06thtjG2PCZO-UvPWg==/109951163191109001.jpg","avatars/3722f3528dc6ecf8558824a1fde4a0a7.jpg"
"1520255697272","如果给它一个名字我会给:Lost City",1,"骷髅Lv666",594888031,"http://p1.music.126.net/XMojRxac0JudfZBswEuzrA==/18502581674304201.jpg","avatars/c1c2894d2f4800225a4712906bd5ee53.jpg"
"1520255435136","有人曾经很喜欢这首轻音乐，我喜欢这女生版",0,"牛肉炒青椒",276454429,"http://p1.music.126.net/kcLZ5It3V9vUaE0KOpvtOA==/18901704393443725.jpg","avatars/a79528c281ac4044647ac4066625244b.jpg"
"1520254882497","好好的，过去的已经过去",0,"别皱眉-我走就好",378030632,"http://p1.music.126.net/7EszYct30BtqYGpyCv8Mxw==/18825838092418940.jpg","avatars/0dc0db55b47c511effb9471e8fe9d31e.jpg"
"1520254333074","我也是中考倒计时，6.25-6.26开考。愿你我一切顺利！",2,"梦泽灵赐",468413389,"http://p1.music.126.net/wQ-os0iqoANi2woi7hg3Dg==/109951163166427797.jpg","avatars/44448c6d87ec055a2b8c210023041135.jpg"
"1520254190169","谁都有追逐梦想的心愿吧，中考倒计时115天，相信我的梦想不会成为泡影，因为还有人会支持我的。",3,"Aerphy",1366372432,"http://p1.music.126.net/vykfbggf495vKiqwsrdvSg==/109951163138826919.jpg","avatars/17528a627cbcb43c2d6abc21cf1bf6bf.jpg"
"1520253960991","如果你是八元VIP，那么你不是永久拥有，因为VIP过期了，那你就不能免费下载了，还需要，再开通才能听，如果你两元购买单曲，那么就能永久下载，才是永久拥有。（我也不是太确定，不过VIP大多都是这个套路[可爱]）",1,"梦泽灵赐",468413389,"http://p1.music.126.net/wQ-os0iqoANi2woi7hg3Dg==/109951163166427797.jpg","avatars/44448c6d87ec055a2b8c210023041135.jpg"
"1520253692950","大宝你有想过我们的孩子生下来有多可爱吗，他可能会像你一样有一双深情的眼睛，也有高高的鼻梁，甚至有一对可爱的虎牙，你心里真的抵触我们的孩子吗你不觉得他会像你一样可爱吗",0,"大宝TP",561691756,"http://p1.music.126.net/YVVFRgwJt5qkKs7d65vlXw==/109951163175699827.jpg","avatars/8ca46d2263329c27b2be4dc33fac5ff5.jpg"
"1520253537863","看到这评论数量时我吓的虎躯一震",0,"抖腿狂魔-夏爷",411307947,"http://p1.music.126.net/5SVe_bdPiCuWWdAIwyLMkw==/109951163088878205.jpg","avatars/8a50d357cca600bce067174ed641d653.jpg"
"1520253377687","中文就是，有我这啥乐图没来，北极飞蛾，俺脑子傻，又废了胃。我飞到艾米萨路算，为了谁嘞，俺来，胃癌又闹乘四，俺拿着鸡",0,"梦想春天的承诺",585608228,"http://p1.music.126.net/wZTsVsji7qURzyCneggXaw==/18895107323666884.jpg","avatars/4dcb270b4ee064b654ebe7bf8d3bf5e6.jpg"
"1520252476653","[爱心]",1,"人生沧桑何可惧",635575764,"http://p1.music.126.net/OiL43Gn_UQdoPKwgZRQsDA==/109951163099858592.jpg","avatars/069889d7e395bd9a756e9eea9449f650.jpg"
"1520252292101","虽然我并不是很喜欢这首歌，但我没有理由说它不好听",1,"Manworf",422091343,"http://p1.music.126.net/rKiJ7y6Y56dwBWM2TymZ3A==/109951163184850462.jpg","avatars/8481a5334abd1f7ffc1380e1d46490a5.jpg"
"1520252115327","一首歌，一句话，相思愁断肠",1,"琴坊乐坛",1389704918,"http://p1.music.126.net/hf7YjfMjPxzY-mSpA7pM9g==/109951163175120885.jpg","avatars/b63bf0a80339cecd31a882fb1e1e7ed8.jpg"
"1520252075079","mmp你才是人-渣",0,"燕ttt",590283882,"http://p1.music.126.net/WCv8u9_zLPlNBtJnYcSzuw==/18959978509728340.jpg","avatars/2673267f390b3e5e193835a6103e8e6c.jpg"
"1520251583577","还有94天",0,"小科比超酷的",441288628,"http://p1.music.126.net/yjvQbVHrgydAEPqiMA5MAA==/18666408906774247.jpg","avatars/dfb5963a51d535fdc867f5e41288610e.jpg"
"1520251559212","还有94天  加油＾０＾~",0,"小科比超酷的",441288628,"http://p1.music.126.net/yjvQbVHrgydAEPqiMA5MAA==/18666408906774247.jpg","avatars/dfb5963a51d535fdc867f5e41288610e.jpg"
"1520251536023","厉害了",1,"小科比超酷的",441288628,"http://p1.music.126.net/yjvQbVHrgydAEPqiMA5MAA==/18666408906774247.jpg","avatars/dfb5963a51d535fdc867f5e41288610e.jpg"
"1520251506965","超级喜欢Alan  Walker的电音",0,"小科比超酷的",441288628,"http://p1.music.126.net/yjvQbVHrgydAEPqiMA5MAA==/18666408906774247.jpg","avatars/dfb5963a51d535fdc867f5e41288610e.jpg"
"1520251435272","高考倒计时94天",1,"小科比超酷的",441288628,"http://p1.music.126.net/yjvQbVHrgydAEPqiMA5MAA==/18666408906774247.jpg","avatars/dfb5963a51d535fdc867f5e41288610e.jpg"
"1520251332019","中考倒计时110天，别顾别人的眼光了，你要变得更好，去找那个他[爱心]",2,"kifvt",576202653,"http://p1.music.126.net/FfF57QQF_MTTj9MVdGiLSw==/19156791091061113.jpg","avatars/38358781e6e9244d666a800511970db6.jpg"
"1520250001608","哭了，<f0><U+009F><U+0098><U+009E>想去我以前最好的朋友。它是我孤独的填充，我们要一起上重点高中的。我们一起打QQ电话写作业一直到半夜。我们是最好的朋友<f0><U+009F><U+0098><U+009E>，但是，他沉迷游戏，渐渐的疏远了我。。我很伤心。我试图劝说他。但他没有听进去。最后把我拉黑了。我只好在黑夜里听着faded，来补充我另一半的孤独，冲向重点高中。",6,"坚强的决心",432339062,"http://p1.music.126.net/7O8896GeRq82jcx3vp8Xgw==/18526770929859242.jpg","avatars/8cc6c1c081ad66dcbb6201cca38b47dd.jpg"
"1520249704497","电音是激烈的，疯狂的，兴奋的，却很少有这么大气的，这个电音让我有种superman的力量，我要站上天台，迎着暴风雨的洗礼告诉世界：“让闪电为我的液体开光吧，让雷鸣为我的高潮伴奏吧，让我的潮水击落天上的繁星吧，让狂风把我的快感传递给乌云下出最磅礴的大雨吧！”",3,"燕ttt",590283882,"http://p1.music.126.net/WCv8u9_zLPlNBtJnYcSzuw==/18959978509728340.jpg","avatars/2673267f390b3e5e193835a6103e8e6c.jpg"
"1520249530057","哭了，<f0><U+009F><U+0098><U+009E>我的一个朋友一直在跟我打QQ电话写作业。我们是最好的朋友。但是，他因为游戏而跟我断绝关系，我们再也没有见过面，他把我的一切拉黑。我们说好的要一起上重点高中我很伤心，如今我只好孤独的听着这首歌，，继续奔赴我的六中。。<f0><U+009F><U+0098><U+009E>",0,"坚强的决心",432339062,"http://p1.music.126.net/7O8896GeRq82jcx3vp8Xgw==/18526770929859242.jpg","avatars/8cc6c1c081ad66dcbb6201cca38b47dd.jpg"
"1520248453274","世间万物
唯我独尊
不是我们做不到
只是不想
听了这首歌
我们真的该拼它一波了",1,"超越虚无he轮回",1299676933,"http://p1.music.126.net/AcT20blo2U3E94VE0itrOQ==/109951163175555322.jpg","avatars/8315b8caf9e44e597d1269e35820b35f.jpg"
"1520248000001","你还有安妮跟熊熊呀",0,"海丰171121",1292043780,"http://p1.music.126.net/1FW0tLvSRyj8CFUl_jp_fg==/18926993160991253.jpg","avatars/63ccedb145d1635d9a0c4cbb1c0fd3a1.jpg"
"1520247480493","找了这么长时间的抖音神曲，居然是Alan Walker的电音！[惊恐][惊恐][惊恐]男神啊！收下膝盖啊！[爱心][爱心][爱心]",1,"Todoyoulika",77833195,"http://p1.music.126.net/fP5o7MxCH84zuQoHsMVyGA==/3274345637531620.jpg","avatars/b6975517f9156662189d4a238d28553d.jpg"
"1520247065545","这首歌的旋律有很多都是钢琴黑键能弹出来的，所以乱弹钢琴黑键就能陪奏了。[大笑]",1,"饿菜",351663925,"http://p1.music.126.net/n5DC7HlCH2-htaeynl-Grw==/109951163175590584.jpg","avatars/2353da8baad5b76d44466401004164ee.jpg"
"1520245741260","如果把这首歌和猫和老鼠的童年回忆结合。。。。催泪",1,"超爽der1709",589717059,"http://p1.music.126.net/rt4uHFW88xrIIHK6kO8TkQ==/18532268488215457.jpg","avatars/0e694920ba66e189aec69bf814f8c086.jpg"
"1520244088883","遇到的每个人，我不能更改每个人的出场顺序，或许有些爱，只能止于唇齿，掩于岁月。",2,"R申友",413609731,"http://p1.music.126.net/rM4tgDCItP6AdT_uITzXgQ==/18741175697218406.jpg","avatars/f20da7ca21bf76a71e189b8cfb18aafe.jpg"
"1520243759640","自从花8块下完这首歌会员就没断过。",0,"给你个大嘴巴子啊",249526924,"http://p1.music.126.net/1WV_jg2fYcUHsqcR_8AdMA==/109951163175494482.jpg","avatars/6eb830bf58c3bfd797d1c7daed6bedd8.jpg"
"1520243591124","所以不用用什么酷狗啦",0,"何谓念念不忘",283758866,"http://p1.music.126.net/rc7FdWdTFdJayXdVse3zpg==/109951163066578590.jpg","avatars/131883abf71349f319a1d43bb6c683b3.jpg"
"1520243019504","大清早骑自行车飙车才刺激，",1,"抱紧莪丶好么",415924684,"http://p1.music.126.net/WbsdXBHPU4-sDzwq767YaA==/18655413790263003.jpg","avatars/7975bac5fe926fee4e49bc99956b7ca1.jpg"
"1520242709695","教主教主他……他…他居然在用网易云？！[呆][呆][呆][呆][呆][呆][呆]",1,"Alan_大教主的疯子信徒",1383254950,"http://p1.music.126.net/MiQ1rpE7PnL4CAnaEZobYA==/109951163186131834.jpg","avatars/1d6ca62a61612f07ad818f89d38fa20d.jpg"
"1520242470408","我没有耐心，但就是喜欢一个人听歌",2,"卐无尽悖论darker",1305338711,"http://p1.music.126.net/NewiV1DzbU9b_y2GG6uRhQ==/18801648837094367.jpg","avatars/6dcf401bc70849950ee794f3cee964de.jpg"
"1520242347476","社会我教主！[拜][拜]",1,"Alan_大教主的疯子信徒",1383254950,"http://p1.music.126.net/MiQ1rpE7PnL4CAnaEZobYA==/109951163186131834.jpg","avatars/1d6ca62a61612f07ad818f89d38fa20d.jpg"
"1520241870097","看完了你们的评论  我非常热血的点了下一首",1,"励林喔",1369826440,"http://p1.music.126.net/i0VS_S1OLHoxbBZEz3_Dqw==/109951163143883411.jpg","avatars/6b97281cf491b3891e2876d4b5e7a632.jpg"
"1520240083018","听着这首歌，历史半个月，即将完成我6000公里的骑行（摩托）",1,"一生所爱-悟空",104125545,"http://p1.music.126.net/PnEGjfKLKRwKZY_gu7_AFw==/3395291908782492.jpg","avatars/d7c99ee685e4e8406052a139e6a5d0bf.jpg"
"1520239873805","歌词中亚特兰蒂斯是柏拉图定义存在的一个传说：它集有高度工艺、高度科技和高度繁荣的史前超文明城市！是精神寄托所向往的理想国。",0,"MaxTu",181806,"http://p1.music.126.net/GHhdFkA7gllJ_kG7_uPecQ==/19074327719188605.jpg","avatars/7e0d990deb00bd13fd0b514ac0927457.jpg"
"1520237892922","听这首歌入了电音的坑[钟情]",0,"伴与久2333",262411914,"http://p1.music.126.net/XsIr4PmZ7TPJGyQ3Kj9aSA==/3437073355240619.jpg","avatars/cd2f9f95f9bd78df9f4033174cae981c.jpg"
"1520234836004","高考  西南",0,"清团子1801",1344094417,"http://p1.music.126.net/G0lY1henSnCeqhFR_i0FQQ==/109951163110654863.jpg","avatars/ec44c06a954f54eb3eb1b72fde852405.jpg"
"1520234489253","时隔两年，还是很好听[大笑]",1,"你看见我的小熊了吗-",370309578,"http://p1.music.126.net/Hc1Ei9EoBPix7AD-nwpniQ==/109951162898372984.jpg","avatars/9b13eaafd0b0f8308ac831adfcdca112.jpg"
"1520233147885","真的！巨喜欢这首歌 现在马上18岁在学习纹绣   学着习听着这首歌   我在为我自己努力 我相信我的未来一定美好  看到这里的陌生人我们一起努力吧<U+2764><U+FE0F>",2,"中意一个x",1361857680,"http://p1.music.126.net/RAmJwEVEkcMbOcGgdH867A==/109951163152572014.jpg","avatars/18780067c25f40669f48147f0e59f6e2.jpg"
"1520232861731","好听",1,"GuZaLKiZ170619",489159464,"http://p1.music.126.net/ESwKulDavdoQgaok0B2qJw==/109951163190223400.jpg","avatars/fe8724c6f477e039dcaa745d3adb4f47.jpg"
"1520232398074","这歌一开始听还没感觉呢，到后来越听越好听，有一种让我想学电音的冲动，副歌低沉空灵，高潮澎湃激昂，给我一种悲怆中又出现希望的感觉，真的",0,"叹南萧",1389040630,"http://p1.music.126.net/aqc5OOr6l23ODLjGGSWvNQ==/109951163174015009.jpg","avatars/1f53cbaecaba3feb3186dcd9e08a0f28.jpg"
"1520232251843","非常好听",0,"叹南萧",1389040630,"http://p1.music.126.net/aqc5OOr6l23ODLjGGSWvNQ==/109951163174015009.jpg","avatars/1f53cbaecaba3feb3186dcd9e08a0f28.jpg"
"1520232241554","很好听",0,"叹南萧",1389040630,"http://p1.music.126.net/aqc5OOr6l23ODLjGGSWvNQ==/109951163174015009.jpg","avatars/1f53cbaecaba3feb3186dcd9e08a0f28.jpg"
"1520232234432","好听",0,"叹南萧",1389040630,"http://p1.music.126.net/aqc5OOr6l23ODLjGGSWvNQ==/109951163174015009.jpg","avatars/1f53cbaecaba3feb3186dcd9e08a0f28.jpg"
"1520230510231","高考加油！！",0,"世界首届花式抖腿大赛冠军",129436921,"http://p1.music.126.net/XZgq2_JWJyChQwVIXtLSSw==/1406275387560274.jpg","avatars/e70865b5d47cacd76515f563c7760cf1.jpg"
"1520228709277","你还好吧(∩_∩)",0,"骑士团木头人",1293517596,"http://p1.music.126.net/Sl7bGHti_d7Ax-BYedCWyQ==/109951163183371250.jpg","avatars/a233598cb07cf378233664ce0cc01dd4.jpg"
"1520227392193","胃癌又闹，俺飞嘞~",1,"责任的打电话",1346271292,"http://p1.music.126.net/VnZiScyynLG7atLIZ2YPkw==/18686200114669622.jpg","avatars/d1644ea89d31c9936f20efb90cb0a09d.jpg"
"1520227221185","我在这里，等你考研结束[大笑]",0,"-红星二锅头_",405988891,"http://p1.music.126.net/1QnSWP6sH7XxLMP2N4H-bg==/109951163182001760.jpg","avatars/d46402963d4aa07553e0baad7cc1b934.jpg"
"1520226283999","还剩100天，无悔青春",1,"苏泠染",1385413486,"http://p1.music.126.net/c0AeIHMa6CXaGkI4NKGPpQ==/109951163168321715.jpg","avatars/b1aba626b1edb0e84b76111b4c99a8b8.jpg"
